name,price,size,color,rpm,airflow,noise_level,pwm
Deepcool XFAN,,200,Black,700,86.57,26.3,false
Deepcool XFAN,,200,Black,700,86.57,26.3,false
Rosewill RFA-BL1201,,120,Black,1800,35.2,26.8,true
Rosewill RFA-RL1201,,120,Black,1800,35.2,26.8,true
Cougar VORTEX SPB 3-Pack,,120,Black,"600,1500",43.54,26,true
Cougar VORTEX FCB,,120,Black,1200,36.72,24.3,false
Antec TRICOOL,,120,Transparent,"1200,2000","39,79",,false
Cooler Master MasterFan MFL RGB,,120,Black,1200,32.5,25,false
MagniumGear Skiron,,120,Black / White,1500,50,29,true
MagniumGear Skiron,,140,Black / White,1500,85,29,true
MagniumGear Skiron,,140,Black / White,1500,85,29,true
MagniumGear Skiron,,140,Black,1500,85,29,true
In Win Sirius Loop ASL,,120,Black,"500,1800",50,27,true
SilentiumPC Sigma Pro 140,,140,Black,"500,1400",78.6,,true
Bitspower NJord Dual Fin 3-Pack,,120,Black / White,"800,1800","53,56.9","25,28",true
Enermax D.F. VEGAS,,120,Black / Blue,"800,1500","33.21,61.92","16,22",true
NoiseBlocker NB-ELOOP X ARGB,,140,White,,"0,109.47","0,29.6",true
Enermax D.F. Pressure,,120,Black,"800,2000","33.69,85.43","16,27",true
Anidees AI Aureola Duo 3-Pack,,140,Black,1200,41.2,26.8,false
RAIJINTEK IRIS 12 RBW ADD-1,,120,White / Black,"400,1800",35.8,28,true
In Win Saturn ASN120,,120,White / Black,"500,1800",,,true
EK Vardar X3M 120ER,,120,Black,,,,true
Xigmatek Galaxy II Elite 3-Pack,,120,Black / White,"600,1500",,,false
CRYORIG Crona,,120,Black,"400,1700",,"16.5,29.7",true
CRYORIG Crona 3-Pack,,120,Black,"400,1700",,"16.5,29.7",true
CRYORIG Crona,,120,White,"400,1700",,"16.5,29.7",true
CRYORIG Crona 3-Pack,,120,White,"400,1700",,"16.5,29.7",true
Scythe Kaze Flex,,140,Black / White,"300,1200","16.8,67.2","4.19,19.4",true
Scythe Kaze Flex,,140,Black / White,"300,1800","16.8,100.8","4.19,26.45",true
Akasa Vegas TLY,33.47,140,Black / White,1200,41.2,21.2,false
Gelid Solutions Stella,,120,Black,"500,1600",70,35,true
ID-COOLING NO-12015-XT,,120,Black,"500,2000",54.6,"13.8,31.2",true
EK Furious Vardar EVO BB,,140,Black,2500,144,48.4,true
Iceberg Thermal IceGALE,,140,Teal / White,"500,1600",96,"0,36",true
Iceberg Thermal IceGALE,,140,Gray / White,"500,1600",96,"0,36",true
Iceberg Thermal IceGALE Xtra,,80,Gray / White,"800,3000",37,"0,29",true
Iceberg Thermal IceGALE Xtra,,120,Black / White,"500,3000",127,"0,44",true
Iceberg Thermal IceGALE Xtra,,140,Teal / White,"500,2500",169,"0,47",true
Iceberg Thermal IceGALE ARGB,,140,Teal / White,"500,1600",96,"0,36",true
Iceberg Thermal IceGALE ARGB,,140,Black / Teal,"500,1600",96,"0,36",true
Enermax HF120 3-Pack,,120,White,"500,1600","22.5,72.1","14,27",true
Scythe Kaze Flex,32.83,120,Black,1200,51.17,24.9,false
Scythe Kaze Flex,,120,Black,"300,1800","16.6,79.76","4,35.8",true
In Win Sirius Pure ASP120-1PK,,120,White,"500,1800",50,"13,27",true
NZXT F140P (2022),,140,White,"500,1500","33.22,99.68","19.4,32.1",true
Thermaltake Pure A12,,120,Black,"500,1500",,,true
Thermaltake Pure A12,,120,Black,"500,1500",,,true
Thermaltake Pure A14,,140,Black,"500,1500",,32,true
Thermaltake Pure A14,,140,Black,"500,1500",,32,true
Thermaltake Pure A14,,140,Black,"500,1500",,32,true
Thermaltake Pure A14,,140,Black,"500,1500",,32,true
In Win Sirius Extreme ASE120P,,120,Black,"400,1500",54,"21,25",true
In Win Sirius Extreme Pure ASE120P,,120,White,"400,1500",54,"21,25",true
Scythe Kaze Flex ARGB,,120,Black / White,"300,1200","16.6,51.17","4,24.9",true
Scythe Kaze Flex ARGB,,120,Black / White,"300,1500","16.6,66.47","4,29.75",true
ID-COOLING CRYSTAL 120 WHITE,,120,White,"500,1500",68.2,"13.8,30.5",true
ID-COOLING DF-12025-ARGB,,120,Black,"900,2000",56.5,"16.2,31.5",true
ID-COOLING DF-12025-ARGB-XT,,120,Black / White,"900,2000",56.5,"16.2,31.5",true
ID-COOLING NO-9215-XT ARGB,,92,Black / White,"800,2500",44.3,"14,33.4",true
ID-COOLING XF-12025-ARGB-SNOW,,120,White,"700,1500",62,"18,26.4",true
ID-COOLING ZF-14025-ARGB,,140,Black,"800,1600",79.5,"16.8,36.5",false
ID-COOLING XF-12025-RGB (Single),,120,Black / White,"700,1800",74.5,"18,35.2",true
ID-COOLING XF-12025-RGB-TRIO 3-Pack,,120,Black / White,"700,1800",74.5,"18,35.2",true
ID-COOLING XF-12025-RGB-TRIO-SNOW 3-Pack,,120,White,"700,1800",74.5,"18,35.2",true
ID-COOLING NO-12025-XT,,120,Black / White,"700,1800",76.16,"15.2,32.5",true
ID-COOLING NO-14025K,,140,Black / Red,"800,1600",76.8,"16.8,32.6",true
ID-COOLING NO-9215,,92,Black / White,"700,2500",44.3,"14,33",true
ID-COOLING TF-9215,,92,Black / White,"800,2800",46,"14,35.2",true
ID-COOLING WF-12025,,120,Black / White,"700,1800",74.5,"18,35.2",true
ID-COOLING WF-14025,,140,Black / White,"800,1600",76.8,"16.8,32.6",true
ID-COOLING WF-14025-XT WHITE,,140,Black / White,"800,1600",76.8,"16.8,32.6",true
ID-COOLING XF-12025-SD-W,,120,Black / White,"700,1800",74.5,"18,35.2",true
ID-COOLING FL-12025,,120,Black / White,1250,45,21,false
ID-COOLING NO-9225-SD,,92,Black,1500,28.5,20,false
ID-COOLING WF-12025-SD-W,,120,Black / White,1600,60,27.5,false
ID-COOLING WF-12025-XT-B,,120,Black,"600,2200",71.2,"14,35",true
ID-COOLING WF-12025-XT-G,,120,Black,"600,2200",71.2,"14,35",true
ID-COOLING WF-12025-XT-R,,120,Black,"600,2200",71.2,"14,35",true
ID-COOLING SF-12025-B,,120,Black,"700,1500",62,"18,26.4",true
ID-COOLING SF-12025-G,,120,Black,"700,1500",62,"18,26.4",true
ID-COOLING SF-12025-R,,120,Black,"700,1500",62,"18,26.4",true
Fractal Design Silent R3,,40,Black / White,4000,3.6,20,false
Fractal Design Silent R3,,60,Black / White,2500,13.3,20.6,false
Fractal Design Venturi HP,,120,Black / White,1800,61.4,31.7,true
Scythe Wonder Snail 120,,120,Black,"350,1800","8.01,51.68","4,22.9",true
Azza Hurricane,,120,Black / White,"1000,1800",56.12,29.8,true
Azza Hurricane II Digital,,120,White,"1000,1800",43.06,29,true
Azza Prisma Digital,,120,Black / White,"800,1600",52.1,31,true
ID-COOLING ZF-12025 Pastel,,120,Green,"900,2000",55.2,"16.3,33.5",true
ID-COOLING ZF-12025 Pastel,,120,Yellow,"900,2000",55.2,"16.3,33.5",true
Thermalright TL-R12,,120,White,"400,1500","21.76,65.25","15,23",true
Gelid Solutions LYRA,,140,Black,"750,1600",70,35,true
Gelid Solutions Silent 8 PWM,,80,Black,"900,2000",27,21.5,true
Gelid Solutions Silent 14,35.6,140,Black,1000,67.4,21,false
Gelid Solutions Gale Extreme,,120,Black,"500,6000",195,60,true
Gelid Solutions Gale,,120,Black,"500,3500",110,45,true
Thermalright TL-B-S,,120,White,2150,69,28.1,true
Iceberg Thermal IceGALE Lightning ARGB 3-Pack,,120,Black,"200,2200",76.74,28.9,true
Apevia Arcane RGB 4-Pack,,120,Black / White,1350,57.67,24.7,false
Apevia Arcane RGB 6-Pack,,120,Black / White,1350,57.67,24.7,false
Apevia Cosmos 3-Pack,,120,Orange / Black,1350,57.67,24.7,false
Apevia Phoenix 4-Pack,,120,White / Black,1350,57.67,24.7,false
Apevia Phoenix 4-Pack,,120,White / Black,1350,57.67,24.7,false
Apevia Phoenix 6-Pack,,120,White / Black,1350,57.67,24.7,false
Athena Power FANC-12025S,,120,Black,1500,54,30,false
Athena Power FANC-8020S,,80,Black,3000,32,28,false
Rosewill ROCF-22001 5-Pack,,120,Black,1200,32.1,23.5,false
Phanteks PH-F140MP V2,,140,Black,"500,2000",93,39.1,true
Phanteks PH-F140MP V2,,140,Black / White,"500,2000",93,39.1,true
In Win Neptune DN140,,140,Black,"900,1800","41.67,88.89",24.5,true
ID-COOLING FL-12025,,120,White,,45,21,false
ID-COOLING WF-14025-XT ARGB,,140,Black / White,"500,1600",80.6,31.2,true
ID-COOLING WF-14025-XT ARGB,,140,White,"500,1600",80.6,31.2,true
ID-COOLING XF-120,,120,,"500,1500",68.2,"13.8,30.5",true
ID-COOLING XF-120,,120,,"500,1500",68.2,"13.8,30.5",true
ID-COOLING ZF-12025,,120,White,"500,1600",50.5,"16.3,28.5",true
ID-COOLING TF-12025-PRO SW,,120,,"300,1500",70,28.9,true
ID-COOLING TF-12025-PRO,,120,,"500,1800",82.5,35.2,true
ID-COOLING TF-12025,,120,White,"700,1800",76.16,"15.2,35.2",true
ID-COOLING TF-9215,,92,White,"800,2800",46,35.2,true
ID-COOLING WF-14025-XT V2,,140,White,"800,1600",76.8,32.6,true
YEYIAN Typhoon 3-Pack,,120,Black,1500,36,23.5,false
YEYIAN Typhoon 3-Pack,,120,Black,1500,36,23.5,false
YEYIAN Typhoon 3-Pack,,120,Black / White,1000,36,23,false
Antec Neo Prizm T3 3-Pack,,140,White,"600,1500","31.19,80.52","10.52,30.4",true
TEAMGROUP T-FORCE RT-S120,,140,Black,"600,2000","77,104.1","36.97,40",true
TEAMGROUP T-FORCE RT-X120,,120,White,"600,2200","61.4,71.12","27.88,39.9",true
KRUX KRX0067,,120,Black / Translucent White,1200,,,false
SilentiumPC Corona HP RGB,,140,Black,1200,,,false
SilentiumPC Corona HP EVO ARGB,,120,Black,1500,,,false
SilentiumPC Corona HP EVO ARGB,,140,Black,1200,,,false
SilentiumPC Stella HP ARGB,,140,Black,"250,1800",,,true
SilentiumPC Stella HP RGB,,120,Black,"250,2300",,,true
SilentiumPC Stella HP ARGB,,120,Black,"250,2300",,,true
SilentiumPC Stella HP ARGB,,120,Black,1200,,,false
SilentiumPC Fluctus,,120,Black,"300,1800",,,true
Thermaltake TOUGHFAN EX 3-Pack,,120,Black,"500,2000",59.34,25.7,true
Thermaltake TOUGHFAN EX 3-Pack,,140,Black,"500,2000",94.43,35.3,true
